CustomerID,Price,Frequency,Basket_Size,Recency,Amount_Spent_per_Visit
16744,1304.76,7,115,11,186.39
16745,7194.3,17,396,86,423.19
16746,6697.66,18,259,4,372.09
16747,836.06,2,291,37,418.03
16748,1515.9,5,176,17,303.18
16750,623.93,5,42,44,124.79
16751,1764.72,1,1031,30,1764.72
16752,207.5,1,54,372,207.5
16753,223.92,1,189,58,223.92
16754,2002.4,1,4280,372,2002.4
16755,1496.83,3,354,114,498.94
16756,239.4,1,106,214,239.4
16757,106.83,1,81,318,106.83
16758,369.34,1,203,65,369.34
16759,789.79,3,203,7,263.26
16761,316.62,1,341,96,316.62
16762,1501.38,3,206,19,500.46
16763,611.85,1,319,198,611.85
16764,2799.25,13,96,3,215.33
16765,34,1,4,294,34
16766,1145.6,2,268,273,572.8
16767,5580.6,11,403,30,507.33
16768,478.09,3,65,47,159.36
16769,380.39,1,83,260,380.39
16770,770.1,5,92,57,154.02
16771,2234.81,5,295,33,446.96
16773,171.59,1,171,57,171.59
16774,661.52,4,80,67,165.38
16775,1695.66,11,40,10,154.15
16776,388.28,1,262,60,388.28
16777,226.35,2,32,80,113.17
16778,245.94,2,97,74,122.97
16779,10629.72,22,242,2,483.17
16780,425.19,2,135,100,212.59
16781,311.25,1,113,372,311.25
16782,2279.9,13,54,10,175.38
16784,107.6,1,24,19,107.6
16788,595.83,2,155,123,297.91
16789,80.8,1,32,8,80.8
16790,1545.62,6,149,3,257.6
16791,1709.03,7,108,29,244.15
16792,110.38,2,22,282,55.19
16793,243.84,1,146,57,243.84
16794,1220.69,10,93,1,122.07
16795,414.88,1,239,365,414.88
16796,305.62,1,186,89,305.62
16800,1201.49,1,540,11,1201.49
16801,1619.73,4,124,163,404.93
16803,332.3,1,245,65,332.3
16804,536.99,3,82,23,179
16805,460.59,2,269,173,230.29
16806,775.54,4,94,103,193.89
16807,1121.59,3,259,142,373.86
16808,288.42,2,98,99,144.21
16809,914.69,5,130,23,182.94
16810,309.54,1,114,192,309.54
16811,547.07,2,238,4,273.53
16812,479.35,1,81,360,479.35
16813,1692.98,10,152,8,169.3
16814,6499.2,21,131,14,309.49
16816,417.06,4,68,103,104.26
16817,1604.75,9,91,2,178.31
16818,3349.57,11,196,10,304.51
16820,497.61,1,307,95,497.61
16823,358.38,1,136,227,358.38
16824,460.64,2,118,15,230.32
16825,775.18,2,283,38,387.59
16826,341.7,1,158,51,341.7
16828,113.5,1,58,112,113.5
16829,197.22,1,99,156,197.22
16830,325.91,1,264,38,325.91
16832,199.15,3,11,184,66.38
16833,1106.53,4,110,1,276.63
16834,413.46,1,358,227,413.46
16835,180.85,2,30,128,90.42
16836,251.87,2,82,39,125.93
16837,3170.98,11,142,31,288.27
16838,588.85,2,92,197,294.43
16839,16594.35,34,263,8,488.07
16841,1869.82,6,375,36,311.64
16842,1264.19,3,231,100,421.4
16843,10196.57,16,634,42,637.29
16846,214.32,1,135,50,214.32
16847,193.44,1,78,43,193.44
16848,281.42,1,182,52,281.42
16849,124.57,1,33,186,124.57
16850,332.41,1,249,333,332.41
16851,342.45,3,90,4,114.15
16852,144.91,2,28,10,72.45
16855,328.4,2,82,23,164.2
16856,35.4,1,12,14,35.4
16858,375.69,1,91,368,375.69
16859,747.81,2,413,144,373.9
16861,173.76,2,70,59,86.88
16863,502.8,2,204,31,251.4
16866,207.74,3,20,140,69.25
16869,825.42,4,146,22,206.35
16871,2812.34,6,208,22,468.72
16872,680.02,3,200,77,226.67
16873,7123.62,6,640,4,1187.27
16875,2095.53,5,213,67,419.11
16877,853.72,6,77,12,142.29
16878,13.3,1,12,84,13.3
16880,1519.08,7,107,30,217.01
16881,432,1,600,66,432
16882,705.12,3,141,66,235.04
16883,276.73,2,52,187,138.36
16884,429.84,2,160,37,214.92
16885,471.51,3,61,15,157.17
16887,194.88,1,157,35,194.88
16889,1578.67,3,308,194,526.22
16891,809.7,5,56,1,161.94
16892,525.54,5,47,1,105.11
16893,145.93,1,62,366,145.93
16895,219.14,1,102,64,219.14
16897,289.78,2,36,299,144.89
16898,508.81,3,139,26,169.6
16899,1281.56,6,87,7,213.59
16900,882.16,3,277,16,294.05
16902,1706.88,1,629,116,1706.88
16903,373.24,1,262,29,373.24
16904,3735.47,15,134,4,249.03
16905,3102.43,7,201,5,443.2
16906,579.77,4,70,81,144.94
16907,981.65,5,59,29,196.33
16909,379.14,1,436,72,379.14
16910,1510.06,8,110,4,188.76
16912,2575.38,11,93,28,234.13
16913,113.44,1,82,290,113.44
16914,208.46,1,121,36,208.46
16915,621.68,6,22,9,103.61
16916,576.26,2,220,23,288.13
16917,391.52,1,232,276,391.52
16918,1068.82,6,120,49,178.14
16919,2596.45,11,128,156,236.04
16921,169.79,1,171,61,169.79
16923,7247.61,19,179,12,381.45
16924,846.75,3,164,21,282.25
16926,230.25,1,35,371,230.25
16927,543.05,3,331,115,181.02
16928,2839.65,17,124,80,167.04
16929,1295.39,7,132,3,185.06
16930,380.55,3,113,26,126.85
16931,4604.22,21,150,5,219.25
16932,161.94,1,87,53,161.94
16933,563.23,2,144,1,281.61
16934,950.93,2,199,54,475.47
16936,262.68,1,173,25,262.68
16938,2736.38,4,635,8,684.1
16940,3049.88,3,723,52,1016.63
16942,1920.59,9,90,12,213.4
16943,816.73,3,48,211,272.24
16945,4345.5,19,143,21,228.71
16947,406.48,1,312,235,406.48
16948,435.02,3,538,138,145.01
16949,1286.27,6,131,3,214.38
16950,1178.56,3,214,56,392.85
16951,1277.75,3,439,134,425.92
16952,167.61,2,46,109,83.8
16953,20.8,1,10,30,20.8
16954,2085.08,9,117,0,231.68
16955,518.67,4,66,184,129.67
16956,308.74,1,114,17,308.74
16957,416.64,2,86,239,208.32
16959,117.35,1,49,87,117.35
16960,505.1,3,100,38,168.37
16961,234.17,1,125,116,234.17
16963,110.55,1,35,187,110.55
16965,192.07,1,243,226,192.07
16966,2154.97,7,283,8,307.85
16967,319.02,1,333,189,319.02
16968,439.43,2,163,4,219.71
16969,650.41,3,272,39,216.8
16971,357.21,1,72,38,357.21
16976,251.52,1,88,267,251.52
16978,344.33,1,166,77,344.33
16979,1852,6,144,3,308.67
16980,1078.96,2,394,255,539.48
16982,384.06,1,182,60,384.06
16983,1931.25,7,197,12,275.89
16984,4481.35,2,1211,88,2240.67
16985,5464.12,10,183,17,546.41
16986,1873.2,2,520,29,936.6
16987,1625.05,7,57,3,232.15
16988,126.12,1,43,5,126.12
16989,1133.25,6,205,7,188.87
16990,179,1,100,218,179
16992,1614.31,5,172,10,322.86
16996,1456.96,6,90,30,242.83
16997,702,3,120,288,234
16998,295,4,19,149,73.75
16999,484.82,2,147,23,242.41
17001,3989.57,11,196,0,362.69
17002,1493.73,3,226,85,497.91
17004,1412.94,2,409,46,706.47
17006,781.78,4,68,4,195.44
17007,889.93,6,99,50,148.32
17010,195.36,1,118,18,195.36
17011,270.9,1,186,30,270.9
17014,586.33,3,81,8,195.44
17015,1842.56,3,660,28,614.19
17017,8694.26,20,333,2,434.71
17018,920.1,2,88,40,460.05
17019,1272.61,4,206,11,318.15
17022,71,1,108,31,71
17024,95.85,3,23,45,31.95
17025,357.77,3,78,60,119.26
17026,154.83,2,48,185,77.42
17027,890.29,6,70,78,148.38
17029,716,2,200,110,358
17030,146.87,1,146,63,146.87
17031,380.35,2,117,11,190.17
17033,1030.14,3,250,86,343.38
17034,745.52,3,136,16,248.51
17035,433.53,2,114,245,216.77
17037,1267.32,1,656,87,1267.32
17038,112.4,1,28,30,112.4
17040,449.73,1,181,137,449.73
17041,1081.57,3,317,26,360.52
17042,1044.38,5,198,2,208.88
17043,1735.18,4,249,32,433.79
17044,948.48,1,504,25,948.48
17045,339.44,3,35,113,113.15
17046,642.02,1,510,157,642.02
17047,1100.9,3,177,85,366.97
17048,925.35,3,161,117,308.45
17049,5659.98,9,297,2,628.89
17050,3228.84,6,269,96,538.14
17051,247.14,1,184,194,247.14
17052,413.75,1,261,28,413.75
17053,498.48,1,122,130,498.48
17054,1356.33,5,160,28,271.27
17058,1179.89,3,197,81,393.3
17059,3095.04,5,371,29,619.01
17060,234.24,1,216,266,234.24
17061,5232.23,11,138,73,475.66
17062,533.33,4,104,313,133.33
17063,1461.14,7,110,21,208.73
17064,859.35,3,106,58,286.45
17068,4545.89,21,102,12,216.47
17069,2709.7,9,167,28,301.08
17070,312.14,1,133,114,312.14
17071,2429.03,9,133,28,269.89
17073,1444.84,4,189,17,361.21
17075,834.12,4,73,17,208.53
17076,841.08,3,98,36,280.36
17078,375.86,2,391,36,187.93
17079,118.8,1,24,78,118.8
17080,287.62,2,83,22,143.81
17081,290.16,2,39,25,145.08
17082,2003.85,2,524,33,1001.92
17083,1405.78,3,257,109,468.59
17084,2949.75,2,908,35,1474.87
17085,1566.65,5,157,123,313.33
17086,2050.08,6,309,7,341.68
17088,1991.01,4,217,28,497.75
17090,2043.95,7,131,4,291.99
17091,3827.76,9,194,2,425.31
17092,1777.78,4,282,50,444.44
17094,302,1,152,322,302
17095,1324.16,3,206,22,441.39
17096,1022.13,4,84,15,255.53
17097,954.42,8,57,2,119.3
17100,971.74,2,400,18,485.87
17101,1621.73,4,203,10,405.43
17102,25.5,1,2,261,25.5
17105,665.78,2,346,159,332.89
17107,10815.43,6,806,33,1802.57
17109,885.04,6,98,29,147.51
17110,163.3,1,50,165,163.3
17111,248.61,1,302,47,248.61
17114,808.62,8,27,5,101.08
17115,837.5,3,124,8,279.17
17117,116.2,1,68,288,116.2
17118,157.02,1,154,317,157.02
17119,606.91,2,167,3,303.45
17120,307.46,1,120,233,307.46
17122,138.32,1,80,119,138.32
17123,345.3,1,246,161,345.3
17124,298.89,1,130,185,298.89
17125,259.35,1,291,50,259.35
17126,1004.75,5,158,152,200.95
17128,157.09,1,76,334,157.09
17131,2463.17,5,196,5,492.63
17133,4892.24,7,390,15,698.89
17134,425,2,51,106,212.5
17135,1139.73,7,174,16,162.82
17138,380.5,1,126,275,380.5
17139,10668.47,12,431,15,889.04
17140,465.32,1,302,247,465.32
17142,579,1,81,239,579
17144,984.57,2,241,1,492.28
17146,749.78,3,70,105,249.93
17147,1714.59,4,220,22,428.65
17148,124.88,1,82,51,124.88
17152,1689.5,3,172,194,563.17
17153,213.78,1,104,24,213.78
17154,329.34,1,490,75,329.34
17155,251.7,2,121,17,125.85
17157,319,2,86,7,159.5
17158,1266.97,3,259,32,422.32
17159,1538.88,3,370,21,512.96
17160,3518.03,6,476,31,586.34
17162,1715.46,10,100,28,171.55
17163,293.1,2,33,21,146.55
17164,2467.35,7,214,32,352.48
17165,158.68,1,100,284,158.68
17166,206.34,2,39,38,103.17
17169,835.78,2,263,57,417.89
17171,224.91,1,185,289,224.91
17172,317.76,1,480,78,317.76
17173,3766.6,8,140,5,470.82
17174,59.9,1,41,217,59.9
17175,1443.69,4,216,44,360.92
17176,306.13,1,170,201,306.13
17179,711.79,3,96,178,237.26
17180,796.03,4,170,56,199.01
17181,239.92,2,120,57,119.96
17183,3347.31,6,216,7,557.89
17186,144,2,100,46,72
17187,203.95,1,144,226,203.95
17188,2474.23,7,189,11,353.46
17189,384.4,2,113,106,192.2
17190,444.74,2,80,58,222.37
17191,2095.13,7,166,28,299.3
17193,1699.3,7,179,35,242.76
17194,226.78,1,112,360,226.78
17197,1013.01,1,191,29,1013.01
17198,692.22,3,119,23,230.74
17201,342.63,1,268,53,342.63
17203,3563.85,6,475,35,593.97
17204,1564.56,4,161,175,391.14
17205,384.08,1,884,53,384.08
17206,204.24,1,76,53,204.24
17211,2317.22,8,165,26,289.65
17212,226.85,1,147,253,226.85
17213,2781.23,7,168,40,397.32
17214,1069.12,6,46,60,178.19
17217,113.5,1,24,234,113.5
17218,1960.72,10,95,4,196.07
17219,114.23,1,89,31,114.23
17220,3198.25,14,136,24,228.45
17221,335.13,2,144,7,167.56
17222,354.15,1,128,65,354.15
17223,391.79,2,55,310,195.89
17226,393.49,1,406,308,393.49
17227,939.32,6,123,18,156.55
17228,1906.09,8,191,15,238.26
17229,318.76,2,92,96,159.38
17230,3638.41,8,206,264,454.8
17231,3174.32,10,174,12,317.43
17232,421.52,2,101,2,210.76
17233,190.88,1,131,35,190.88
17234,149.89,1,55,182,149.89
17235,550.06,2,112,25,275.03
17236,916.13,6,79,12,152.69
17237,314.69,2,52,11,157.34
17238,3744.65,17,107,2,220.27
17239,382.5,1,150,312,382.5
17242,1135.04,2,305,108,567.52
17243,8668.45,26,129,1,333.4
17244,954.9,1,616,53,954.9
17245,171.45,1,75,204,171.45
17247,282.19,1,106,15,282.19
17248,318.65,1,213,120,318.65
17250,384.52,2,84,3,192.26
17251,283.28,1,110,362,283.28
17252,353.86,2,96,116,176.93
17253,178.26,1,43,18,178.26
17254,272.44,2,126,4,136.22
17255,298.41,2,116,40,149.2
17256,240,2,70,107,120
17259,603.37,2,205,148,301.68
17262,1253.36,5,73,52,250.67
17263,63.44,1,36,208,63.44
17265,562.9,2,197,138,281.45
17266,310.64,3,53,2,103.55
17267,317.62,2,79,127,158.81
17268,763.64,4,211,107,190.91
17272,2148.63,4,444,42,537.16
17274,111.98,1,79,35,111.98
17277,1065.35,2,215,227,532.67
17278,246.04,1,179,241,246.04
17279,187.83,1,48,57,187.83
17282,1703.41,3,625,130,567.8
17284,1652.58,6,227,60,275.43
17286,153.92,1,118,21,153.92
17287,1064.11,7,79,26,152.02
17288,1419.73,7,171,9,202.82
17289,944.41,3,173,31,314.8
17290,525.24,2,202,3,262.62
17291,550.8,1,72,308,550.8
17293,1875.11,9,126,8,208.35
17295,556.95,3,98,28,185.65
17297,131.78,1,67,17,131.78
17298,498.42,2,193,101,249.21
17299,669.11,4,169,11,167.28
17301,197.63,1,149,21,197.63
17302,1135.63,5,115,14,227.13
17303,250.04,1,144,361,250.04
17306,8631.31,19,604,10,454.28
17309,82.75,1,41,95,82.75
17311,1384.85,2,502,78,692.42
17312,644.3,3,124,138,214.77
17313,2328.84,1,1402,31,2328.84
17314,2527.92,8,237,24,315.99
17315,6252.18,36,107,1,173.67
17317,2600.34,3,382,46,866.78
17320,1200.62,3,211,100,400.21
17321,700.86,2,186,8,350.43
17323,917.67,7,110,15,131.1
17324,990.23,4,211,17,247.56
17325,96.8,1,60,280,96.8
17329,523.11,2,71,14,261.55
17330,363.9,2,60,22,181.95
17331,175.2,1,16,123,175.2
17333,494.25,1,375,85,494.25
17334,307.02,2,157,302,153.51
17337,2026.42,4,317,151,506.6
17338,6635.14,8,389,17,829.39
17339,243.36,2,76,94,121.68
17340,12353.29,11,542,29,1123.03
17341,781.36,3,163,156,260.45
17343,193.64,1,56,355,193.64
17344,160.57,1,66,46,160.57
17345,537.74,4,86,15,134.43
17346,2676.56,15,110,3,178.44
17347,228.96,1,216,86,228.96
17348,1159.52,5,280,14,231.9
17349,110.75,1,112,179,110.75
17350,1286.07,4,198,8,321.52
17351,587.15,3,37,36,195.72
17353,1740,2,600,129,870
17354,1393.06,1,1006,50,1393.06
17356,178.22,1,166,311,178.22
17357,388.14,2,76,24,194.07
17358,365.85,2,101,303,182.92
17359,127.86,1,161,11,127.86
17360,585.79,3,111,17,195.26
17361,488.2,3,52,49,162.73
17362,312.23,2,95,239,156.11
17364,4481.18,11,245,0,407.38
17365,4796.52,8,595,12,599.56
17367,168.4,1,150,238,168.4
17368,1912.67,8,173,23,239.08
17370,446.18,4,135,72,111.54
17371,423.89,3,50,17,141.3
17372,1342.68,8,93,40,167.83
17373,646.92,4,102,40,161.73
17374,495.77,2,42,218,247.88
17375,400.1,3,122,199,133.37
17376,203.2,2,43,70,101.6
17377,4100.92,20,103,23,205.05
17379,404.66,1,663,11,404.66
17381,20275.61,29,884,8,699.16
17382,65.4,1,25,65,65.4
17383,199.29,1,150,4,199.29
17384,336.4,2,44,19,168.2
17385,261.11,1,201,14,261.11
17386,2686.42,6,317,7,447.74
17387,784.11,2,271,19,392.05
17388,1259.56,4,267,77,314.89
17389,31833.68,34,223,0,936.28
17391,508.8,2,240,163,254.4
17392,451.91,2,159,306,225.95
17394,203.87,1,241,219,203.87
17396,7312.8,7,286,39,1044.69
17397,696.41,2,127,22,348.2
17398,653.38,3,103,114,217.79
17400,2129.96,5,219,126,425.99
17402,2598.85,12,58,4,216.57
17403,281.62,1,117,36,281.62
17404,31781.82,13,2518,4,2444.76
17405,1031.41,3,242,1,343.8
17406,2200.42,3,262,333,733.47
17408,32.65,1,3,163,32.65
17409,771.85,2,52,184,385.92
17410,1214.72,5,123,16,242.94
17411,778.94,3,102,12,259.65
17412,1258.06,7,105,2,179.72
17414,778,2,1050,43,389
17415,507.84,1,114,79,507.84
17416,6893.42,7,614,29,984.77
17418,463.46,2,144,42,231.73
17419,4226.57,12,156,11,352.21
17420,598.83,3,88,50,199.61
17422,1979.37,6,375,16,329.89
17423,698.41,2,229,46,349.21
17425,759.17,2,203,19,379.58
17426,5037.26,6,515,8,839.54
17427,100.8,1,34,71,100.8
17428,17256.85,28,338,0,616.32
17429,524.92,3,208,128,174.97
17430,265.76,2,95,32,132.88
17431,403.3,1,292,313,403.3
17432,365.76,2,103,18,182.88
17433,303.16,1,185,88,303.16
17434,2373.82,7,241,2,339.12
17436,216.3,2,45,1,108.15
17438,388.45,1,103,253,388.45
17440,186.42,3,82,156,62.14
17442,2248.56,6,249,36,374.76
17443,534.24,1,504,219,534.24
17444,2389.1,2,1059,151,1194.55
17446,120.9,2,99,176,60.45
17447,541.53,2,221,40,270.77
17449,2517.86,7,160,2,359.69
17450,194550.79,46,1521,8,4229.37
17451,1721.4,7,171,1,245.91
17453,486.72,2,109,17,243.36
17454,517.53,4,60,192,129.38
17455,131.7,1,66,203,131.7
17456,249.86,1,222,365,249.86
17457,1737.7,5,165,126,347.54
17458,316.5,1,170,15,316.5
17459,657.3,2,268,43,328.65
17460,622.43,6,39,94,103.74
17461,757.46,3,266,22,252.49
17462,675.69,2,113,60,337.85
17463,1896.41,5,219,16,379.28
17464,289.96,1,220,158,289.96
17466,763.28,2,153,10,381.64
17468,137,2,58,10,68.5
17469,1870.97,5,157,16,374.19
17470,1125.07,5,335,44,225.01
17472,710.29,3,154,191,236.76
17475,194.37,1,178,79,194.37
17480,511.82,1,338,77,511.82
17481,1255.59,4,265,3,313.9
17483,414.04,3,63,65,138.01
17486,396.87,1,191,261,396.87
17489,376.64,2,214,58,188.32
17490,2092.32,7,162,0,298.9
17491,3558.87,10,201,1,355.89
17492,374.57,1,155,248,374.57
17495,497.56,2,114,7,248.78
17496,271.05,1,79,358,271.05
17498,272.22,1,394,75,272.22
17499,622.88,1,711,289,622.88
17500,1138,3,5,17,379.33
17501,288.6,2,80,220,144.3
17502,689.1,4,94,9,172.27
17503,558.96,2,243,2,279.48
17504,2997.03,9,184,206,333
17505,1145.84,2,278,161,572.92
17506,302.2,1,139,75,302.2
17507,605.58,2,179,261,302.79
17508,387.31,1,289,280,387.31
17509,6115.14,8,441,57,764.39
17510,308.48,1,214,24,308.48
17511,91062.38,31,2082,2,2937.5
17512,2924.99,10,275,28,292.5
17513,513.2,1,254,72,513.2
17514,208.65,1,135,128,208.65
17515,639.02,4,60,31,159.75
17516,768.08,5,83,15,153.62
17517,153.94,1,102,308,153.94
17519,1844.02,6,206,17,307.34
17520,546.81,1,365,53,546.81
17521,723.21,3,173,29,241.07
17522,1066.15,5,204,1,213.23
17523,652.74,4,218,11,163.19
17524,145,1,90,361,145
17525,422.7,1,82,359,422.7
17526,1195.9,4,77,4,298.97
17527,939.37,4,122,53,234.84
17528,3628.5,8,267,1,453.56
17530,2380.41,10,152,1,238.04
17531,296.7,1,136,190,296.7
17534,223.36,1,103,53,223.36
17535,164.4,1,136,280,164.4
17536,76.5,1,6,177,76.5
17537,897.62,2,350,29,448.81
17538,98.42,1,134,25,98.42
17540,578.9,2,97,24,289.45
17542,170.75,1,134,269,170.75
17545,645.96,3,113,43,215.32
17548,103.3,1,58,233,103.3
17549,148.86,2,105,23,74.43
17550,267.16,3,28,197,89.05
17551,306.84,1,150,359,306.84
17552,930.41,4,179,60,232.6
17553,1487.6,1,1048,129,1487.6
17554,1952.45,5,352,1,390.49
17555,483.26,2,174,19,241.63
17556,157.9,1,101,205,157.9
17557,541.46,3,102,14,180.49
17560,854.95,4,158,94,213.74
17561,167.62,1,146,19,167.62
17562,1122.38,7,116,14,160.34
17564,454.01,3,48,24,151.34
17566,901.21,2,259,8,450.6
17567,4331.48,8,329,7,541.43
17569,344.14,1,159,332,344.14
17571,1497.26,4,226,50,374.31
17572,226.75,4,23,71,56.69
17573,380.6,3,102,29,126.87
17574,185.65,1,77,242,185.65
17576,3622.68,19,104,8,190.67
17578,143.46,1,138,218,143.46
17579,448.9,3,86,4,149.63
17580,212.77,3,29,252,70.92
17581,11045.04,25,237,0,441.8
17582,175.27,1,123,236,175.27
17584,1242.3,2,229,7,621.15
17585,1133.07,4,417,109,283.27
17588,1240.2,3,225,100,413.4
17589,2402.92,4,407,60,600.73
17590,1477.97,3,275,2,492.66
17591,2225.97,7,144,73,318
17593,3927.34,5,620,3,785.47
17594,993.18,2,275,85,496.59
17595,388.79,2,114,12,194.39
17596,2827.93,7,628,23,403.99
17597,2044.37,1,1176,213,2044.37
17600,161.67,1,144,17,161.67
17601,116.01,1,103,239,116.01
17602,5102.97,6,691,2,850.49
17603,394.72,1,74,78,394.72
17604,309.36,2,84,217,154.68
17608,193.42,2,116,33,96.71
17609,1104.72,5,139,40,220.94
17611,3984.22,15,170,7,265.61
17612,2048.45,6,301,53,341.41
17613,4559.15,14,178,22,325.65
17614,390.07,1,238,57,390.07
17615,329.6,3,46,130,109.87
17616,571.2,3,74,173,190.4
17618,971.58,3,110,5,323.86
17619,218.52,1,127,312,218.52
17620,81.44,1,60,59,81.44
17621,1379.9,3,171,21,459.97
17623,527.05,1,265,32,527.05
17624,843.48,2,277,14,421.74
17625,2047,4,299,18,511.75
17628,75.75,1,79,81,75.75
17629,1814.12,8,203,5,226.76
17630,503.6,2,79,169,251.8
17631,528.33,3,111,1,176.11
17633,1324.84,4,161,31,331.21
17634,2361.97,9,93,36,262.44
17636,285.56,1,182,19,285.56
17637,547.06,2,140,31,273.53
17639,108.5,1,49,276,108.5
17640,621.66,1,250,86,621.66
17642,712.29,2,237,119,356.14
17643,101.55,1,71,373,101.55
17644,2895.64,11,163,1,263.24
17646,1008.39,3,107,219,336.13
17647,133.06,1,30,65,133.06
17648,1797.5,4,121,60,449.37
17649,868.49,1,399,138,868.49
17650,166.08,1,150,21,166.08
17651,3945,10,311,11,394.5
17652,4867.72,12,209,25,405.64
17653,1207.56,4,352,36,301.89
17654,117.55,1,41,277,117.55
17655,2638.94,7,159,10,376.99
17656,1674.69,5,279,73,334.94
17658,595.42,2,308,25,297.71
17659,2999.46,12,127,17,249.95
17660,196,1,130,141,196
17663,1802.91,7,113,25,257.56
17664,604.64,2,302,18,302.32
17666,728.16,2,298,3,364.08
17667,2055.51,5,206,66,411.1
17668,347.75,2,46,1,173.87
17669,3406.72,7,273,42,486.67
17670,205.7,1,110,227,205.7
17671,1572.71,4,193,15,393.18
17672,3178.17,2,845,50,1589.08
17673,1629.12,6,247,1,271.52
17674,551.04,2,336,74,275.52
17675,20374.28,31,269,1,657.23
17676,1387.68,6,155,4,231.28
17677,16363.23,30,325,1,545.44
17678,298.11,1,207,263,298.11
17679,1992.11,2,364,52,996.05
17680,184.4,1,96,23,184.4
17682,2474.33,6,227,10,412.39
17684,239.41,1,145,43,239.41
17685,3191.53,7,279,16,455.93
17686,5739.46,7,354,7,819.92
17690,4757.95,15,118,30,317.2
17691,290.4,2,67,358,145.2
17692,725.58,4,156,127,181.39
17693,200.47,1,231,137,200.47
17694,283.12,1,184,141,283.12
17695,765.34,2,389,131,382.67
17696,2285.71,8,219,38,285.71
17697,338.95,1,93,236,338.95
17698,154.95,1,93,260,154.95
17700,2534.64,4,316,16,633.66
17701,417.95,1,109,252,417.95
17702,1824.37,4,338,30,456.09
17703,798.74,3,196,35,266.25
17704,885.19,2,171,168,442.59
17705,1823.52,9,107,3,202.61
17706,10504.49,17,229,4,617.91
17707,152.4,2,72,185,76.2
17708,267.08,2,45,187,133.54
17709,137.45,1,17,169,137.45
17711,385.1,2,123,10,192.55
17712,522.91,1,215,44,522.91
17714,153,1,92,320,153
17715,326.4,1,384,200,326.4
17716,5655.99,11,279,22,514.18
17718,139.35,1,83,232,139.35
17719,5396.04,15,164,37,359.74
17720,1195.94,4,144,26,298.99
17722,2424.04,4,398,96,606.01
17723,3276.4,6,132,127,546.07
17724,1033,3,100,71,344.33
17725,3439.08,11,196,16,312.64
17727,1060.25,1,645,15,1060.25
17728,2876.01,3,489,3,958.67
17730,5298.48,13,275,3,407.58
17731,1240.11,4,123,79,310.03
17732,303.97,1,93,372,303.97
17733,692.19,2,231,38,346.09
17734,700.63,3,140,53,233.54
17735,13110.02,19,444,2,690
17736,377.44,3,79,9,125.81
17737,168.24,2,54,9,84.12
17738,1879.05,4,257,19,469.76
17739,2791.35,7,123,11,398.76
17742,355.11,2,44,113,177.56
17744,2322.4,6,568,3,387.07
17746,110.25,1,29,240,110.25
17747,71.4,1,12,112,71.4
17749,674.52,2,160,178,337.26
17750,1781.28,9,434,5,197.92
17752,80.64,1,192,359,80.64
17754,1772.26,5,373,0,354.45
17757,5601.34,30,110,1,186.71
17758,3456.7,8,261,19,432.09
17759,833.74,3,235,17,277.91
17760,287.59,2,119,21,143.79
17761,712.78,1,398,32,712.78
17763,15,1,12,263,15
17764,818.82,2,197,50,409.41
17765,371.88,3,48,158,123.96
17767,271.2,1,128,15,271.2
17768,2273.18,3,395,8,757.73
17769,3997.98,10,186,12,399.8
17770,1143.27,5,73,198,228.65
17771,245.33,2,141,56,122.66
17772,182.77,2,29,10,91.38
17774,1225.41,4,128,96,306.35
17775,56.4,1,72,254,56.4
17777,665.86,3,169,24,221.95
17779,658.57,3,132,21,219.52
17781,188.02,2,17,159,94.01
17783,283.47,2,177,72,141.73
17785,131.94,1,67,53,131.94
17786,278.74,2,100,85,139.37
17787,1865.19,4,227,152,466.3
17788,1112.95,2,105,73,556.48
17789,225.9,1,74,281,225.9
17790,1965.55,14,59,26,140.4
17791,106.1,1,46,29,106.1
17793,323.04,1,232,25,323.04
17795,350.39,2,170,179,175.19
17796,697.9,4,44,40,174.47
17797,780.43,3,166,22,260.14
17799,3055.93,10,175,22,305.59
17800,1198.01,9,81,37,133.11
17802,1285.04,3,250,82,428.35
17805,512.31,1,478,73,512.31
17806,546.04,1,727,11,546.04
17809,5411.91,12,171,16,450.99
17811,7831.03,39,107,4,200.8
17812,732.16,4,87,12,183.04
17813,1770.88,5,158,14,354.18
17816,36.56,4,7,36,9.14
17817,387.68,3,22,4,129.23
17819,3704.87,7,147,71,529.27
17824,298.4,1,408,51,298.4
17827,1995.46,5,249,5,399.09
17828,1165.09,4,163,22,291.27
17829,889.24,1,496,298,889.24
17830,398.7,3,30,1,132.9
17831,35.4,1,12,33,35.4
17832,155.37,1,208,49,155.37
17835,350.64,3,116,2,116.88
17836,109.83,1,87,47,109.83
17837,1587.48,8,64,42,198.43
17838,2779.3,5,375,26,555.86
17839,338.8,1,285,42,338.8
17841,40967.72,124,185,1,330.38
17843,197.73,1,88,303,197.73
17844,51.56,1,52,106,51.56
17848,901.2,9,44,81,100.13
17849,605.8,4,28,218,151.45
17850,5391.21,34,50,372,158.56
17852,114.34,2,26,11,57.17
17854,311.26,2,42,185,155.63
17855,208.97,1,197,372,208.97
17856,1418.03,4,210,1,354.51
17857,25301.54,22,673,4,1150.07
17858,5155.66,12,225,5,429.64
17859,148.21,1,127,304,148.21
17860,252.8,1,104,368,252.8
17861,2100.8,8,248,3,262.6
17862,330.9,1,100,323,330.9
17863,3160,6,439,59,526.67
